mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.17297773361206054,0.006046513283868716,0.010846233367919922,0.0008915650776027344,1.0,200,6,0.05,0.8,"{'clf__subsample': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__colsample_bytree': 0.8}",0.4888268156424581,0.4965034965034965,0.5606166783461808,0.5384615384615384,0.5443126308443824,0.5257442319596113,0.028073186767236056,21,0.42748091603053434,0.4349157733537519,0.49230769230769234,0.47384615384615386,0.47560975609756095,0.4608320583271387,0.025149215046835646,17,0.35353535353535354,0.3604060913705584,0.4092071611253197,0.39487179487179486,0.3929471032745592,0.3821935008355172,0.021457388308980144,6,0.5405405405405406,0.5482625482625483,0.6177606177606177,0.5923076923076923,0.6023166023166023,0.5802376002376003,0.030461145076365565,22,0.7323340471092077,0.7366167023554604,0.7644539614561028,0.7558886509635975,0.7542857142857143,0.7487158152340165,0.012205846580229253,7
0.08643317222595215,0.0010764427384355412,0.010400819778442382,0.0005278062966687778,1.0,100,6,0.1,0.8,"{'clf__subsample': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.5041724617524339,0.5080588647512263,0.5473684210526316,0.5393180236604036,0.5277973258268824,0.5253430194087156,0.01693149252196467,22,0.43872919818456885,0.4461538461538462,0.48148148148148145,0.471841704718417,0.4658385093167702,0.46080894797101674,0.015979106423220743,18,0.36069651741293535,0.37084398976982097,0.40102827763496146,0.3904282115869018,0.38961038961038963,0.38252147720300184,0.01461481010862378,5,0.5598455598455598,0.5598455598455598,0.6023166023166023,0.5961538461538461,0.5791505791505791,0.5794624294624295,0.017723752456872344,23,0.7351891506067095,0.7430406852248393,0.7601713062098501,0.7523197715917203,0.7542857142857143,0.7490013255837666,0.00883188231503761,6
0.1780109405517578,0.003908068103548576,0.010571765899658202,0.0005620848010997896,0.8,300,4,0.1,1.0,"{'clf__subsample': 0.8, 'clf__n_estimators': 300, 'clf__max_depth': 4, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.49208534067446663,0.5315500685871056,0.5516759776536313,0.5155709342560554,0.5202513966480447,0.5222267435638608,0.019549361826328944,23,0.4230769230769231,0.4552129221732746,0.48244274809160304,0.4481203007518797,0.4549618320610687,0.45276294523094984,0.0189448792408146,26,0.34292565947242204,0.36729857819905215,0.398989898989899,0.36790123456790125,0.37626262626262624,0.37067559949838014,0.018011523915691784,25,0.5521235521235521,0.5984555984555985,0.61003861003861,0.573076923076923,0.5752895752895753,0.5817968517968517,0.020366625968728652,21,0.721627408993576,0.7351891506067095,0.7580299785867237,0.7380442541042113,0.745,0.7395781584582442,0.011947482501256152,17
0.14181947708129883,0.003863126114801132,0.010095882415771484,0.00013652501538635213,0.8,200,5,0.1,1.0,"{'clf__subsample': 0.8, 'clf__n_estimators': 200, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.5006954102920723,0.5270457697642164,0.5586788475052705,0.5027932960893855,0.5133614627285513,0.5205149572758991,0.021247014996416354,24,0.4357034795763994,0.45714285714285713,0.49226006191950467,0.44171779141104295,0.45271317829457364,0.4559074736688755,0.019711868646340523,23,0.3582089552238806,0.37438423645320196,0.4108527131782946,0.3673469387755102,0.37823834196891193,0.37780623711995986,0.017874097250549316,11,0.555984555984556,0.5868725868725869,0.6138996138996139,0.5538461538461539,0.5637065637065637,0.5748618948618949,0.02276249958576291,24,0.7337615988579586,0.742326909350464,0.7658815132048536,0.7401855817273376,0.7478571428571429,0.7460025491995513,0.010916052690393314,10
0.09073843955993652,0.0015407381123967749,0.010442447662353516,0.00043482713263186056,0.8,100,6,0.1,0.8,"{'clf__subsample': 0.8, 'clf__n_estimators': 100, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.4913494809688581,0.532871972318339,0.5383532723434201,0.513268156424581,0.5214940098661028,0.5194673783842603,0.01655000829187597,25,0.4251497005988024,0.46107784431137727,0.4751552795031056,0.450920245398773,0.46105919003115264,0.4546724519686422,0.016655555232644795,24,0.3471882640586797,0.3765281173594132,0.3974025974025974,0.375,0.38642297650130547,0.37650839106439915,0.016714139781935016,15,0.5482625482625483,0.5945945945945946,0.5907335907335908,0.5653846153846154,0.5714285714285714,0.574080784080784,0.017013942952314745,25,0.7259100642398287,0.7430406852248393,0.7587437544610992,0.7444682369735903,0.7528571428571429,0.7450039767513001,0.011128097187962246,11
0.10879220962524414,0.0019376466445550223,0.010359859466552735,0.0003349309630161479,1.0,200,4,0.2,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 4, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 1.0}",0.49687282835302293,0.5102040816326531,0.5391120507399577,0.5087108013937283,0.5056179775280899,0.5121035479294904,0.014273159198861893,26,0.43202416918429004,0.4503105590062112,0.4766355140186916,0.44580152671755724,0.44513137557959814,0.4499806289012696,0.014656100114998339,28,0.3548387096774194,0.37662337662337664,0.39947780678851175,0.369620253164557,0.3711340206185567,0.37433883337448426,0.014491223346330323,19,0.5521235521235521,0.5598455598455598,0.5907335907335908,0.5615384615384615,0.555984555984556,0.5640451440451439,0.013735287293014507,26,0.7316202712348323,0.7473233404710921,0.7601713062098501,0.7408993576017131,0.7435714285714285,0.7447171408177832,0.009306337869510675,12
0.24587616920471192,0.004985307542454802,0.010991859436035156,0.00025198438758816194,1.0,300,6,0.05,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 300, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__colsample_bytree': 1.0}",0.488061797752809,0.5003523608174771,0.5567375886524822,0.5070422535211268,0.5081157374735357,0.5120619476434861,0.023451244835884417,27,0.42967542503863987,0.4423676012461059,0.4960505529225908,0.45,0.45,0.45361871584146735,0.022478966884037603,25,0.3582474226804124,0.370757180156658,0.4197860962566845,0.37894736842105264,0.3779527559055118,0.38113816468406386,0.020689900634997947,7,0.5366795366795367,0.5482625482625483,0.6061776061776062,0.5538461538461539,0.555984555984556,0.5601900801900802,0.023949096249325327,27,0.7366167023554604,0.7444682369735903,0.7723054960742327,0.7487508922198429,0.7485714285714286,0.7501425512389109,0.01192264815747498,5
0.19682860374450684,0.0020209990442731675,0.010671043395996093,0.00027369533250890486,1.0,300,5,0.1,0.8,"{'clf__subsample': 1.0, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.49330514446793516,0.501779359430605,0.5179856115107914,0.49642857142857144,0.49426934097421205,0.500753605562423,0.00910192705077007,28,0.43613707165109034,0.44904458598726116,0.4698205546492659,0.4483870967741935,0.4458804523424879,0.4498539522808597,0.011003758130604996,29,0.36553524804177545,0.3821138211382114,0.4067796610169492,0.3861111111111111,0.38333333333333336,0.38477463492827607,0.013155368712673197,4,0.5405405405405406,0.5444015444015444,0.555984555984556,0.5346153846153846,0.5328185328185329,0.5416721116721117,0.00826752168085219,28,0.7416131334760885,0.7530335474660956,0.76802284082798,0.7558886509635975,0.755,0.7547116345467523,0.00840289761320455,3
0.162047815322876,0.005543964135412361,0.010333061218261719,0.0001665317849718595,1.0,200,6,0.1,0.8,"{'clf__subsample': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.4775481111903065,0.5,0.5010893246187363,0.5118110236220472,0.5039313795568263,0.49887596779758325,0.011436019600436737,29,0.4281150159744409,0.449438202247191,0.46,0.46353322528363045,0.4533762057877814,0.4508925298586087,0.012408320167294528,27,0.3651226158038147,0.38461538461538464,0.4046920821114369,0.4005602240896359,0.3884297520661157,0.3886840117372775,0.013921641353756592,2,0.5173745173745173,0.5405405405405406,0.5328185328185329,0.55,0.5444015444015444,0.5370270270270271,0.011304502382848216,29,0.7444682369735903,0.755174875089222,0.7687366167023555,0.7637401855817273,0.7571428571428571,0.7578525542979504,0.008245490922833665,1
0.17323918342590333,0.0014284006232940147,0.010660028457641602,0.0003425633323038517,0.8,200,6,0.1,0.8,"{'clf__subsample': 0.8, 'clf__n_estimators': 200, 'clf__max_depth': 6, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.4685264663805436,0.48456568557071067,0.5,0.5035971223021583,0.4794520547945205,0.4872282658095866,0.013025918395786297,30,0.4219001610305958,0.4383116883116883,0.4620573355817875,0.45901639344262296,0.4360655737704918,0.4434702304274373,0.015059024226458767,30,0.36187845303867405,0.37815126050420167,0.4101796407185629,0.4,0.3789173789173789,0.3858253466357635,0.017170426710894145,3,0.5057915057915058,0.5212355212355212,0.528957528957529,0.5384615384615384,0.5135135135135135,0.5215919215919216,0.011435707087480974,30,0.7437544610992148,0.7530335474660956,0.7723054960742327,0.7644539614561028,0.7542857142857143,0.7575666360762721,0.009866699171125655,2
